loan_id,age,income,loan_amount,credit_score,employment_length,debt_to_income,num_late_payments,loan_term,monthly_income,annual_income,default
871,22,29569.338017743557,18716.50182132075,585.844221800476,8.077368289502648,0.24025523916372077,3,24,4117.990899758414,24567.456976773232,0
872,47,53731.802816160474,22906.584924850904,536.1362204369237,9.585451389649418,0.6335661027733674,2,60,2553.591968280172,66826.89065700638,0
873,61,66594.75778145534,13725.103205562835,489.65446175883784,7.486510655606115,0.35739624972803336,2,24,1498.765128756866,21811.788318875995,0
874,27,50338.10304473615,9903.302400490491,541.5255968046465,,0.4653259513953345,4,24,2241.4140678541457,36852.82455319638,1
875,50,55381.10087712984,19624.56478246407,597.3498421700963,,0.25876602388328607,1,36,4245.734829464473,59569.8494111014,0
876,41,16457.91320422273,1879.2190247335748,743.564629081423,13.832348026947802,0.4044673441616785,0,60,1832.275091088715,47601.53608756712,1
877,36,25976.13877841734,1000.0,558.5910960771063,10.921837704267057,0.39666649867147924,3,48,2032.5699834776997,21412.571240560574,1
878,47,61446.028992851054,35722.99580156346,617.9030361311119,5.9104143701175245,0.06655260618557707,2,60,2025.6533323862411,57031.150927639785,0
879,42,54405.25228535452,8536.974667079996,598.6861683141798,3.9848834516471445,0.652291266569096,5,48,1025.8652649042579,45099.31679113806,1
880,28,47440.315952818724,11690.197419283002,695.0714618758467,,0.543596669138382,3,60,1899.577875668584,33756.99645917599,0
881,66,36030.825966479824,19350.5267804138,802.1545940698898,,0.2904207025781018,7,24,4583.8294749879215,16869.861159255688,1
882,52,44269.315713056094,17775.95407300488,557.5304981663744,7.130924989831352,0.18465953893162165,1,60,2437.377517438882,46521.25794809241,0
883,18,66072.20137489209,22081.906445921515,560.8448445985422,,0.4021342420705328,4,60,1147.1606376404006,37548.58295550361,0
884,34,38471.464423368576,22501.037977443844,683.5328701655258,,0.36300465491215944,1,60,2693.778514690105,42344.64023120852,0
885,48,50488.766332431456,3460.3643368480407,654.5513191701049,8.59542960829819,0.4033503422844844,2,60,3971.5173532004173,16221.979597441124,0
886,23,50094.699407045395,25154.245422921013,747.7365860588827,,0.3787366094291134,4,36,1044.867377228755,33720.1441246548,0
887,30,30012.23615974518,19085.678967671756,646.7142548260771,4.122558994644766,0.4259361483958889,2,36,4524.971220540848,47204.56932312267,0
888,69,31169.730347436474,18024.125182081763,571.2566327370353,7.997217058561599,0.567095854908771,0,24,1532.1073141344848,68146.96916957098,0
889,43,62905.198918389884,18380.14515473282,647.2523864553848,8.090419568247745,0.4352154807692969,2,24,2838.9787845999763,36920.77565724054,0
890,53,48551.94918276768,1000.0,688.6962864466326,7.750426687651645,0.19255167516350882,2,48,2823.001945838812,61649.48588602181,0
891,22,29794.86071350189,13320.616082172477,665.6385744957892,3.7621742769562516,0.5543844279068678,0,24,2631.533199888925,51810.2263127477,0
892,64,35330.810741806956,7267.39682308189,640.5819224885838,7.151330284600733,0.5960921845232431,1,36,3252.33121023143,43506.77449380022,0
893,31,25216.18268992666,6115.091786677269,685.3339751671323,,0.8228085101768127,3,24,4306.533775804207,24814.873245008283,0
894,68,55997.52488771562,11096.979194540974,693.5436472356538,7.867269458784866,0.18147589501406028,0,48,3282.3313567043224,25442.821847035655,1
895,32,36223.49759394446,21603.61720624928,710.5727192830021,,0.38643230197254125,1,48,2576.2412582167544,49263.11306059899,0
896,29,36423.31499275657,17297.546222982353,651.8967910071714,4.3909325660794,0.03768519452165192,1,36,3905.0191892844528,32102.56638842181,0
897,67,52613.77954795654,18499.797315372907,586.6305535746517,8.217639535833946,0.43297237345688133,2,24,3592.412994111466,30769.559218508504,0
898,63,14808.600709229308,11429.337622783212,611.7370949146658,8.870195107630035,0.2677699552749841,0,48,2496.453883424801,37290.8449144856,0
899,59,39446.45738906849,18010.382233528522,696.5207173206686,,0.638516869223743,0,24,3386.210110938791,37542.53754491212,0
900,25,39836.48204350929,13407.603077273865,534.6451463210211,0.8478013887518303,0.2338077544972127,0,24,2392.9052043238466,53511.5196429053,0
901,48,35715.872239164324,22592.988712369483,629.4938647098321,9.906757996928835,0.09662254430491074,3,36,2251.1599228371547,32417.534526096842,0
902,43,31756.933021330762,20565.276354392878,568.5328950138112,,0.27931043889462204,3,36,4340.584851020715,52018.60054036474,0
903,46,29349.11415069235,16278.540981817197,602.2995858347854,2.772240208330798,0.05367683431742937,0,24,3892.0318415447778,46595.57701081605,0
904,21,44236.75733897858,8589.653994931015,702.2761490085838,5.6368739644376955,0.46266491817609645,2,60,4296.307877379018,14890.06018956923,0
905,67,24848.70311710686,17183.9192359236,615.2879254415923,4.190074802723058,0.04023754306155192,3,60,4127.243959772722,44417.61494474961,0
906,45,42417.77383377788,16939.621627130935,603.7149238524919,0.0,0.3542686371774738,5,12,2224.3092595157673,5000.0,1
907,42,31706.425924438015,15954.671896576894,491.2115087216065,7.675454534211417,0.03832822702157046,3,12,4584.935745916824,26571.6510752202,0
908,57,32703.917202618803,11193.095494908393,659.7002852821777,7.6003633267612205,0.3019553293195037,1,12,2961.3244454809305,46946.152698433725,0
909,49,42954.86734175188,9763.664151375331,651.6387344912861,1.9058965962563388,0.59650672337068,3,36,4494.855612417354,39840.353496109376,0
910,53,32536.138830337062,17578.96319782067,773.0603778644368,4.923616667706526,0.40409718371536923,2,24,3176.9375708692132,13481.61841057688,1
911,28,59005.66993793906,8138.44265653935,575.3777412037599,1.9483544776281772,0.2204759592552599,0,48,3724.7871931824866,23212.573495396784,0
912,54,37899.009605835374,12985.837797880975,617.5320262131152,2.4237025022506917,0.34531947665913737,2,24,3762.3682445171053,5000.0,1
913,27,55699.72541262669,19694.943486866687,619.9506946968604,3.194282919958546,0.35270253080666697,4,24,4349.833814938821,19861.551144335743,1
914,55,28571.082339185763,18531.904314082818,726.196262381078,6.585726521225389,0.4208945518765108,3,12,1290.1506820722445,48685.95023977825,0
915,53,28238.479397475887,5741.861517005949,592.3763574090439,11.033563049632516,0.14497124550787602,2,24,1362.8361924465496,31638.505921372802,1
916,67,15054.16727679221,17388.197642748604,622.3217220616272,3.7602419181387665,0.43888509107709955,3,12,4172.971914711054,42549.18312589837,0
917,44,32617.63637811945,31255.051216241343,648.6317207773232,7.51687661346309,0.0,3,24,3778.7864145750373,40204.66572309244,0
918,34,36510.911455161135,20404.76412851455,614.9287298525087,,0.2555173171454284,1,48,2363.7787730975565,40488.74605749379,0
919,24,41155.42031268809,12803.294035591682,564.2853108359577,0.0,0.2767589236322683,1,60,3788.71946960426,55346.986346695776,0
920,26,50460.26116957101,25459.95712985393,615.5271994318646,0.8449677919885312,0.44499902391068574,5,60,1573.383070703457,36956.340367434634,0
921,52,49371.93084204252,32593.504303112688,685.8905399887817,11.13884496886724,0.35339462790153037,2,36,7413.6952219195955,53660.025595898594,0
922,26,57034.619015122094,21906.852116837665,517.8787760471151,3.4813738473382903,0.13916554192155697,4,48,4972.797566868262,5000.0,1
923,53,26690.479494457024,1147.544080263533,610.6375739317501,6.359231680257182,0.20225103112744772,4,24,4111.211680093175,56671.3893526607,0
924,47,40462.36306641347,19934.504629908763,543.9903348048662,6.010389356835326,0.379802001432111,2,48,3427.871296680192,20648.82861835334,0
925,48,24997.48672826882,25790.300982721317,695.6037303139874,0.0,0.3381398987203165,2,24,2559.923277326712,23905.904153825177,0
926,36,46213.51628952293,1000.0,478.145047617298,,0.263131383554638,3,48,1695.600534150991,29430.737657631158,1
927,58,67063.82705616839,22496.924063874074,555.2862522182729,,0.2778749315732031,4,48,3191.0550489715533,56257.82831247155,1
928,40,22053.576923481898,13375.026109819992,630.1769500051616,2.1866101269337164,0.4544251995738933,1,60,2258.6325387144275,26660.502262830134,0
929,37,50313.21571931837,25523.507694857442,725.2419223387473,3.8657094374455157,0.2723461140696178,2,48,2331.531022516776,30161.668311454687,0
930,23,55729.61063680965,14430.751745634172,594.739979114161,1.3877314524755722,0.33678631339563897,1,36,1562.3875336151543,25574.684229613315,0
931,60,26609.08043444078,17745.805749736028,555.5840378645441,2.4784377191179403,0.6754904882120814,6,24,3645.4121482472146,43830.92201289157,1
932,41,46544.922923548285,17879.941115365404,750.4925655552472,3.4197824273542703,0.13644760446741153,2,12,2862.091451054716,51154.12502331502,1
933,64,34601.00242778705,20712.885504047383,484.1588879667005,0.0,0.07222359026380121,2,48,4002.1728018656704,65564.86773640946,0
934,39,38182.511607954926,18576.832365794693,424.09552347039346,8.514677031410681,0.46753844971979097,1,12,3904.706825401818,75997.26249680156,0
935,23,34104.22156181879,7807.222939110419,635.2011560042666,,0.2482035408058845,4,60,3620.1641209329114,49752.711297819544,0
936,69,36626.86933071152,12895.003784316512,559.8356620517911,4.482720314486162,0.3022643708386069,2,12,6657.633655901061,45484.81280304052,0
937,41,57332.946645361866,14947.356373495859,518.3013746295429,2.7653682687878147,0.23282654328033286,3,36,4362.965225290263,21739.904018376823,0
938,59,38812.88291131249,24842.861781028023,656.6685157839482,,0.3110299788848731,1,36,1757.6258200209606,68639.54730596465,0
939,39,30974.962343388375,18874.60350162164,619.5040571016959,1.302853989551929,0.5897807168144511,4,60,3906.7538932351695,43231.04664000918,1
940,35,41034.96341743727,9739.277741681562,554.8737095410618,2.6538101562810055,0.4703192687927179,4,36,3265.8099046227217,35664.027371385455,1
941,33,8167.998809882938,7642.437449909524,497.57564810632846,0.9886041479615528,0.4793335267830465,0,24,1656.4201198002495,45812.976535803304,0
942,53,27746.558677327906,20237.977753291736,669.7965862624116,0.0,0.13756594163110317,8,36,1556.2922332375317,30454.739089076786,0
943,69,58728.86704374028,11201.409726316208,652.0160942366929,6.527267993172637,0.1773269395170696,3,48,3899.8369799327943,5000.0,0
944,30,37819.82028268392,21025.55355245419,592.0659308976494,,0.0,2,36,4205.267751931539,48577.04381400403,1
945,54,32829.489810523766,14553.710184743817,747.7309596838132,5.657249946089675,0.2285928768375869,3,24,2025.5118341776754,60137.107779008555,1
946,69,42594.5471193374,26680.84724998242,514.3932186939078,7.431458742887814,0.4935054779578487,0,60,4546.042149826639,48353.8395280142,0
947,41,51049.29899350855,9103.872993717905,477.9579863260209,5.324303789375496,0.42754197736225563,2,36,3689.4763293524375,39893.81304997519,0
948,36,59931.12145148874,26510.104899386897,544.6473544095004,,0.3167730105571814,2,24,4828.157279511482,40199.076285870404,0
949,67,33234.60822076891,22867.8115245005,596.3531186915602,5.77890849595508,0.346654957442292,1,48,4695.3588312573875,42584.1962157443,1
950,37,33579.71116436947,11476.826855104004,619.4671559458153,,0.24666716861368915,3,12,3135.2871890795927,42124.813316328764,1
951,44,36652.41638540696,7973.337607090118,580.7011153714936,8.337053232269655,0.3807138323602676,2,12,5377.832995960952,39089.48023779168,0
952,34,55437.41241204442,30421.50445192652,628.1644317211437,3.9137679723232606,0.4648817419220922,2,60,1928.1882206827497,40380.14319203277,0
953,33,40855.6252701844,7778.970996750242,499.8768460647645,,0.10761698188842908,2,60,6321.201464521702,63325.19110660696,0
954,18,72488.19612086787,17451.062405939672,715.5011683258608,,0.3949471531756022,3,12,2234.8512327259646,47084.09821519799,0
955,38,37584.87750707948,17762.854885876048,593.4279057285945,12.008342431550934,0.4898652306432001,3,12,3273.329918736233,41577.20476036846,0
956,44,66452.28411126617,15080.035565983026,689.3836665270502,,0.28773495665549453,3,60,2624.3479600673795,49888.40344443876,0
957,18,26604.542471372217,21250.74751495558,627.4180277102163,,0.4551050918180875,1,12,2862.3445984836594,49889.48480174865,0
958,47,19152.29400914121,7555.434337946695,636.5402575323027,4.264990984525748,0.7721981666708829,2,36,6987.775411475787,54189.96944154788,0
959,37,38478.56660229766,30464.521805686323,645.5813824185764,,0.3343485810519662,3,24,2754.932474069486,28646.328822507094,0
960,41,57090.803957742435,8403.851572263415,635.8166848013852,7.099889198970326,0.40899605750079854,0,60,4397.218798699486,32792.08140778315,0
961,63,32845.30916015893,13848.532927871456,651.4178207894035,5.592325928701581,0.23929143745079123,3,24,3039.0796942253123,27796.638187086217,0
962,19,30751.946093076167,3494.5847728349454,706.3322024105945,1.6416433442201903,0.37718767439030754,1,48,4504.021370318017,51500.84385240538,0
963,32,55375.22044172433,23368.9048467806,615.7216935761176,7.248381619072481,0.41904074374734557,1,48,2653.1339353695935,50768.064616105374,0
964,46,50576.496053571056,30104.887030500162,656.720300607081,10.543007306355666,0.37922635104052066,0,36,3653.4984504072977,20901.35691216443,0
965,52,28113.77272450178,31065.1354890995,592.8211444570219,2.6029108278833544,0.19704570204367147,2,48,4119.206208924262,45862.56719230484,0
966,30,27236.70549958315,24077.768283886915,715.2093772359578,5.975795612528524,0.3809542656988176,3,60,2431.069016662732,60583.508018018096,1
967,36,52439.38167012823,12030.863384361015,545.8886158352584,,0.5693293908076456,2,36,6780.490738615324,36470.0104191327,1
968,18,15521.941253005276,15013.755480453576,744.0752346328652,,0.4172953646771791,4,36,4184.5096373755805,44709.599108894574,0
969,62,56192.85274075254,12416.764432266875,596.7873639484525,5.928989179896745,0.4942980783607761,1,60,3050.869640186613,50957.28554236637,1
970,64,50377.43186967603,5294.794501598082,485.53799183055617,,0.31444820449810584,2,12,2461.7901872699676,20191.626409019198,0
971,33,5786.318376882402,12636.15412378712,610.2483531928632,5.337761779721182,0.46248503591355655,1,24,3447.9871128670607,42279.82238486653,0
972,60,40233.52412218905,22270.09184091544,545.5158674020096,,0.39189017573247886,2,60,1813.3358200664964,59081.74284612207,0
973,20,10316.977597898556,8064.127835299956,667.251483919098,8.78005321826411,0.2073633905469152,4,12,5561.202413145762,31101.867748537785,0
974,57,21923.662504543685,1000.0,547.7900816558088,,0.39777815071983114,0,12,3872.4005488346843,52486.99213388243,0
975,23,32455.434836400582,4975.97344521028,564.3053253428176,,0.2012455004839534,3,48,3223.35074906909,40407.42410708679,0
976,48,20983.17153607519,21545.743332365193,448.83674152435754,4.883591485235451,0.25506795876728117,1,36,4640.805651279224,29882.430367994886,0
977,22,73272.4135816634,1254.3688356310158,563.8154944600739,7.768715627058198,0.3783992460938561,2,36,2431.439860725874,38552.37173778377,0
978,43,52960.87080421268,11224.062619013323,406.0896538696835,6.663428779450969,0.39458664100701857,1,48,1888.3838502952867,32108.081138706522,1
979,45,60511.58564744591,11931.024543971878,473.28777412114215,,0.1716151302384306,2,48,3170.6669936724115,26675.28937355701,0
980,32,37895.702374777255,17064.007981355957,660.8331724915438,10.319480298761558,0.5080978656774314,3,36,3492.7628951703214,36184.82841320337,0
981,26,40457.01110206006,16876.83872850064,662.8640126920666,4.775787602430963,0.4358009417450709,3,60,3996.5660915742956,41026.394685791834,1
982,39,63710.905635977746,18201.747126709386,634.0366049427972,,0.24429073465836743,1,60,1487.9859377930497,37509.184261766975,0
983,54,46505.985910420284,13810.567289028553,522.641908549663,,0.11936228053262368,1,60,2762.9372958092936,36019.39628306739,0
984,38,49183.627021716646,7443.764338405593,596.1830915086416,4.588017118554892,0.32826431313778526,3,60,416.6666666666667,43389.93824448399,0
985,59,26332.30622284602,22211.216721291075,599.7117968727546,,0.28310844292082593,5,48,1855.3968697007188,47971.08962471572,1
986,46,26262.82293736713,1000.0,507.3308248645966,,0.3669710685579534,1,24,4227.41025045884,22838.571507403904,1
987,43,43915.599738803605,21250.05752797006,720.271864141372,4.216927358799671,0.295532500826665,3,24,4534.615594051752,36214.061959290884,0
988,23,45594.54005814361,24152.74155633035,670.1889832460537,4.12947338180628,0.04888147088824851,1,36,1905.8276641920584,10396.886350092263,1
989,28,25043.633136019816,33693.97163219997,582.3228660936269,,0.2917479592548262,1,24,2927.5776469903635,37567.24961448695,1
990,53,45376.85449341782,8966.463049638845,602.1508671195625,3.4116726689387122,0.304157133339753,2,60,3365.341027243326,42257.935691074315,1
991,37,21674.955966351783,10518.470554605552,616.6706246358042,,0.44504915371610876,0,48,4680.971006885971,48546.70018248156,0
992,61,40207.452995855456,15426.623726795508,436.6612105260567,3.23634204971927,0.24527004880834252,2,60,5244.70191647957,42311.57209744457,1
993,37,18437.690567392434,14829.887583902824,580.2258093983522,0.0,0.6018012010058849,2,12,3524.6861523621114,48222.634660813725,0
994,44,59919.85882275928,21676.985457982628,545.4412601601762,6.954473447962972,0.0632539174022364,1,48,3007.562513855544,40978.37472503916,0
995,23,35331.66822047832,19179.712939120764,519.8703992084068,,0.5466751246703936,4,12,1528.7163224575404,29867.224327262884,1
996,50,29596.47235722957,12184.942606876386,577.5119765691236,,0.31635215436828423,5,12,3468.4198765346587,23260.97247415451,0
997,47,22813.925754219228,14215.316700829842,743.8149221479619,2.22337295485029,0.4789377308515334,2,36,5926.986460196164,36054.959390672055,1
998,67,21370.2196007776,22466.56627721521,651.2674289013607,4.938076359811368,0.36197022260880996,1,12,4946.0740207549825,28505.85694889565,0
999,51,46546.15358031062,4870.43272029067,554.3056808173762,5.718936724668978,0.5209333304038204,2,24,3551.9062036569644,38204.21328053545,1
1000,22,55057.028344533,13130.409491790571,645.8066225084926,,0.2918957053170783,3,24,3712.5555942084716,32621.844947688558,0
1001,33,53555.99176447616,19437.786421207362,711.9484349268802,,0.18520693622332815,0,12,2472.6878815182627,46286.21518846072,1
1002,29,60948.87343783371,6466.650097801912,673.9706946330215,0.7615694601734369,0.5630756430906594,1,36,2886.9137973626803,40734.32536685852,0
1003,29,66222.70687103888,1000.0,604.7704295936139,10.166429677568573,0.3329779031176788,5,12,3517.8323028137693,46712.415043858724,1
1004,28,54368.90298004357,26572.611628014285,548.2450577835541,1.374576514245136,0.38323377104363154,3,48,3521.6262587313868,46635.77084911842,1
1005,69,32456.607118550015,14836.214384245679,655.8578650890872,0.10650803276341403,0.5352127871067193,0,48,4596.770749462158,37304.904344253555,0
1006,68,42542.2157113092,4939.464561117467,631.47883083374,,0.19520671368583475,4,48,4535.936999259953,38224.95482618019,0
1007,38,6145.519232849554,22363.354426508202,671.6154576022186,,0.4393236346458886,2,48,3984.041808597187,47524.06732482042,0
1008,24,49563.70206672718,13333.534744242375,650.8137441345575,9.346535093543476,0.26151578653056634,2,12,2084.4006105842222,76689.08396011186,1
1009,51,42238.98265589947,6721.480891403275,683.9642172255468,,0.3301745966533442,1,60,2131.56418185608,25163.03279596626,1
1010,46,63928.42068855171,17957.829928271538,557.1811830751545,,0.3608418448076433,4,60,2223.4689954776013,40626.2723198419,0
1011,23,28849.611075615776,15412.425457689455,705.3915252507461,7.623614028300515,0.12496672078295959,1,48,3627.733694841661,22064.374791639402,0
1012,53,47732.73451022639,10094.489484900798,615.807968375392,1.106366039835593,0.2331744435769348,1,36,800.4320148881561,39686.31475663133,0
1013,51,24949.839043808697,8843.09789578172,766.0208698100212,6.856970987761476,0.5526609338619708,3,36,3325.4894927525565,29889.086445184388,1
1014,66,38349.49863610435,6790.883379269133,544.8649745528346,2.226547054076005,0.48292867828771935,2,12,5094.136728901004,38201.4038342176,0
1015,25,15471.011710151968,20884.417083841778,738.87710425322,,0.34060406340091476,2,60,4166.865876684134,42329.65500921788,0
1016,54,60340.69519947164,5013.148178306488,615.8328626770118,5.9577353390375585,0.38646851877693394,1,12,2894.9238196511037,32659.13331364058,0
1017,27,55789.74082971641,8619.947356167933,547.8865597108442,,0.30586362415453133,2,24,2460.514066146108,13243.619857189264,0
1018,33,32909.73417344512,15809.234357596511,561.2891332756543,5.320261897148307,0.5534875078741973,2,48,4340.477439304186,61383.0351572921,1
1019,19,43927.529808573054,26671.06629853003,574.3722153444544,9.410530168953546,0.3199471133308754,1,24,3715.9025408986745,52589.154696989644,0
1020,36,40577.282925113905,16063.199892203382,633.9332757121533,10.142980504031279,0.3847763138202272,2,24,3025.2927676049076,38041.61156633703,0
1021,24,30814.093229180286,19705.385975562258,641.82683904284,10.376966754804451,0.5219045216213097,1,36,2597.044734700657,26579.005026841576,1
1022,19,41847.90492047196,15817.671997930463,554.1039996849137,4.471796564577601,0.23339427727311401,3,60,3428.812070442426,41275.36885424541,0
1023,62,33358.42664970705,22251.494943456408,598.0516326191214,5.318241488468836,0.583818377674534,0,48,2954.537378349598,45414.832375621125,0
1024,40,54705.08005326645,30500.501763127235,771.3816286889491,9.134842441239744,0.12043078853849346,1,12,4313.807795729227,51550.17723639413,0
1025,48,36837.875132406836,11498.195396905212,738.2034536080569,3.044859881321563,0.5944463196669197,2,48,4884.794703306729,52933.33246601179,1
1026,21,75858.03215718787,15112.326544062726,634.9058935739225,3.71073376264264,0.2940986624072038,3,12,1624.2710485299378,55760.1445796777,0
1027,33,38832.28327683514,16388.224209075965,603.040278253456,,0.3135951878262077,3,12,1801.0588676722837,13887.104657575306,0
1028,27,41691.561176276016,19238.48052546911,609.6025061374609,4.942128327264031,0.06649847432255857,0,60,5018.403567894248,35430.35178968284,0
1029,66,47922.37782567525,16059.319812429076,649.0814378184333,4.140788073949369,0.2817807923933461,1,24,3540.6070116632777,54896.51230917442,0
1030,38,52555.76506353284,10650.0711170726,518.1765947841276,2.1950601499289633,0.19402902034596733,2,12,1918.770037347281,26145.524460430526,0
1031,45,41169.61692728098,14943.233123419277,579.4098770061324,7.56278340207085,0.2588530481939791,0,60,4562.397841659136,58289.013657725096,0
1032,63,47595.69248041993,34453.378740251384,466.51327408979284,3.837839375750736,0.329403355131668,2,24,3760.439708194374,67155.66422707413,1
1033,29,42742.0594625519,17511.07017699179,631.9378498084224,5.46906656995075,0.4936687421709358,3,24,6087.39053573945,57868.81479188741,1
1034,30,28321.260313807645,1000.0,651.7756751762192,4.978923741311643,0.38114050271009386,2,48,3039.2062367514063,49923.85610654822,0
1035,69,24277.74550329795,11840.848164849904,561.3450830160501,,0.396151498010167,4,48,4719.213329669224,33287.40658955728,0
1036,57,50488.71433228091,15107.161037765374,725.9189410632026,,0.18567209167316565,2,48,1522.2902844173832,44224.52205621808,0
1037,34,62758.46537515368,13875.404470161237,501.9387469598127,4.234142181027906,0.21788688655959046,2,36,5078.367771037799,19808.58026919065,1
1038,35,15535.701800615421,14452.493049401388,482.8500095832144,3.7551122293012877,0.6198087527526968,0,24,4513.533406097276,28283.34003112366,0
1039,27,18481.56432298154,17290.13612143153,617.9561454847977,4.667766624756244,0.239719844785513,0,36,5338.76762557555,29337.947762327945,0
1040,45,18336.680196148885,19068.892555811377,683.7678642089724,1.670601764429175,0.5984312378085943,2,48,4721.5587302192525,40929.588609489205,0
1041,30,51627.16825917146,17070.691248547402,734.7142153166295,2.587183049816381,0.31354082016787,1,60,3209.523100988736,34117.34101857564,0
1042,51,52879.04434936748,22604.996361361325,563.2892589704848,,0.35034319042152556,1,48,1869.4251282872601,43923.99934930096,0
1043,66,25354.910211178445,3037.2029904235605,686.2944666745036,,0.5105547740344895,3,12,2580.7672078782857,53167.402373158875,1
1044,23,73086.79529016097,12978.742274321963,596.9193224399435,2.101895106266136,0.5407838632907984,2,60,1131.895349335684,29354.086856931077,0
1045,29,34225.50206787327,18474.138153150023,586.1898160047344,4.640504590449603,0.3333781159581369,4,60,2182.209544353696,42229.01639405577,0
1046,46,61534.670801488275,17049.304157222596,670.6927949989338,0.31068132950453364,0.2917635419717691,3,24,3865.6600198438737,33760.465152730954,0
1047,30,52128.11137483289,9781.604764043495,652.1858302730735,,0.341611932721668,2,36,3273.64223480185,42852.43740485772,0
1048,43,25628.487795067078,10744.842057093716,473.88862744126004,3.991566915751708,0.4006936292348177,1,12,3053.845658168057,50292.58897317729,1
1049,21,33729.50957972292,8266.221856027289,718.1232279780717,11.285151821198918,0.4836955530304633,1,60,2341.954688398961,53818.536862633184,0
1050,32,26913.74271070929,22813.331961812954,710.4073083317961,6.761461300498301,0.3506344788491227,2,36,1117.8345697604766,50054.56178939558,0
1051,33,19835.21053590118,1000.0,549.9549838792376,2.140535539328309,0.442832944703473,5,36,3560.9372248798954,46209.78443393491,1
1052,36,36201.6808507511,4747.732420211854,631.6642826749927,2.099249751158705,0.5957539598406412,4,12,3807.283573919138,18696.80090470706,0
1053,64,22020.99772055589,18349.138539442447,639.5224149026191,,0.4071964418397177,1,12,2093.8788832749387,23781.011056811658,1
1054,43,37375.78958506163,19345.401518128387,620.8539012659126,7.637976149060156,0.3967479284007167,0,48,2666.5329956286837,27637.325802992636,0
1055,49,68994.35036128991,2324.6309745831386,555.9755876923664,,0.12216337623648982,0,48,5261.000150945119,45379.30310211287,1
1056,23,50450.32236930836,20011.518003631514,546.2701305649559,8.469077361678881,0.0,5,60,4782.7057753003755,20634.926314141907,0
1057,69,31643.05167102388,16444.037071112693,597.9556743206844,,0.4082563593845252,4,60,1477.8026311721449,45062.83492251786,0
1058,23,30419.150192103774,19125.302439500443,693.8183215407491,9.269502590533744,0.33577636530786914,2,60,3227.537849294888,43967.03885698973,0
1059,22,33983.19540743636,15579.625038487502,643.4880123675546,,0.2727825987627887,2,48,5152.0279362986485,10964.663417204727,0
1060,19,71066.98890641151,18403.771132640748,570.3508534331115,5.090199162935577,0.3865295306279517,4,60,3062.807086698934,23685.957673486722,0
1061,69,23674.683233904925,18680.22468093271,661.7358968518676,,0.3409394406204637,3,60,2997.15434782438,55658.133622851245,1
1062,19,39973.46465711138,18775.283321393144,372.11659034959393,,0.5191670375950848,6,48,4699.255366762179,50461.137225923696,1
1063,54,46980.443855977435,16952.525683945096,691.9012560297683,,0.3629166302388467,0,48,4567.169888677353,27244.090042075986,1
1064,20,58232.33082437175,14315.505266129132,460.82289769775207,4.704149207510454,0.23796150723947485,3,60,4502.462515059083,24477.08521878325,1
1065,23,35009.938022307986,14362.864174353717,571.0047246877494,2.6179860359468043,0.49852493584389335,1,60,3005.85239686567,5000.0,0
1066,48,25559.864588657692,16841.329628635147,510.4264084299085,,0.3174303387580696,1,36,4161.943353677142,62069.46531581972,0
1067,60,44342.510837006936,21603.312945989892,496.42548194232756,7.959580609757377,0.428980502550846,1,24,5201.765225777359,40615.815526465674,1
1068,22,59719.95596463066,30717.92801319418,692.8661429902816,,0.2783883940710799,5,48,3270.991210247612,68255.86083017802,0
1069,67,35906.75045860559,19227.746439756353,562.5839038950487,6.531448279483067,0.2525259671753845,6,24,2829.0713066912454,37124.93369541615,0
1070,63,27408.732840104232,18019.2606711195,627.7203105384573,7.3879527755445995,0.3626252345278544,1,48,4870.924132195377,44238.839483343785,0
1071,27,41653.103188511865,24723.43850948845,596.2463536896653,1.2611707216339108,0.35192429653155277,2,36,5890.133086954737,53369.47707142893,0
1072,44,15646.193715477424,18171.677704327525,638.1632661778497,6.923716933052134,0.4219740553050249,0,24,5977.089437790611,64582.64029271365,0
1073,41,36720.11714122352,6517.521729587508,606.1457512848204,6.322978064414462,0.3097031370035386,0,36,2865.1939586146455,47515.32487726636,0
1074,39,57670.38524788432,9133.354452576921,497.3606220649144,6.869535459292861,0.07454603243444041,4,12,2990.7830214622186,40036.10826907439,0
1075,42,53122.70240679486,29631.357401652196,679.7013455557712,,0.28508391746174166,2,24,2046.8804169126463,40419.364916730454,0
1076,20,37842.0358916287,9292.53279110778,560.499473347095,13.884979845780187,0.46907277007157233,1,24,3480.8987388518312,24312.465966895972,1
1077,33,64889.940896718515,19561.17859717569,475.47344810721995,8.708690076840208,0.305393588113534,2,24,1990.6846690114373,34271.75699701524,0
1078,47,68648.12301863494,7090.351075407601,565.750787122727,5.781479650572974,0.3130424896228178,0,12,2675.041531198966,40768.29226922634,0
1079,65,49961.293431553335,25274.349944482354,720.0607832507449,6.914724798101256,0.49795647588589054,0,12,4209.745581036321,60728.40812652643,0
1080,60,17983.429890171145,11318.640251656605,668.0177393690794,,0.2432040159111616,2,36,3820.8050960075793,33549.352097779854,0
1081,21,11801.324419419998,15662.236293292963,572.1078292473712,,0.11857951726356503,2,12,1069.9317018745494,55939.81968210678,0
1082,60,60752.352466562836,13174.072418251428,572.0593836545257,5.412211487927596,0.32590533207117584,0,48,5296.198706176317,38772.42983104211,0
1083,57,43670.918772400255,19038.93305836224,574.2691959026093,,0.2773739073126894,2,60,1974.5882243936624,58653.37839373657,0
